mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
249-121331-0009_718-129597-0007_6937-112761-0019_303-123506-0039_5123-34572-0012,249,M,718,M,6937,F,303,M,5123,M
2397-162238-0005_7134-67233-0060_7117-86710-0060_5672-88367-0020_6924-291609-0015,2397,M,7134,M,7117,F,5672,M,6924,F
2093-143264-0025_2999-156967-0015_1754-140639-0019_2285-163380-0028_835-130876-0035,2093,M,2999,M,1754,F,2285,M,835,M
4926-23311-0017_1629-139707-0023_2113-132484-0014_464-126794-0003_5029-31091-0026,4926,F,1629,F,2113,M,464,M,5029,F
5012-31097-0033_3979-10702-0026_1025-92820-0042_274-121392-0017_6696-68773-0022,5012,F,3979,F,1025,M,274,F,6696,F
408-122806-0021_5190-87791-0070_4222-12898-0041_4425-14497-0061_6115-58433-0029,408,F,5190,M,4222,F,4425,M,6115,M
4044-9010-0101_6294-86679-0055_4425-14497-0004_6701-71402-0036_4133-6541-0091,4044,F,6294,M,4425,M,6701,M,4133,M
208-128036-0015_7342-254918-0013_3615-14677-0025_3521-175962-0006_2388-153731-0031,208,F,7342,F,3615,F,3521,M,2388,M
7558-89894-0010_5093-39749-0017_6918-47541-0081_663-128991-0053_525-126965-0000,7558,M,5093,F,6918,F,663,M,525,F
8699-291107-0077_6937-112761-0040_2790-142824-0113_5723-49750-0033_559-289453-0046,8699,F,6937,F,2790,F,5723,F,559,M
4427-41933-0013_868-131295-0048_6673-72311-0017_2920-156230-0003_7945-112011-0022,4427,F,868,M,6673,F,2920,F,7945,F
1259-27120-0034_8464-282934-0035_8142-110520-0030_8119-115687-0031_1913-147989-0034,1259,F,8464,M,8142,M,8119,M,1913,M
3905-172165-0046_6550-53343-0017_576-129623-0106_8396-120277-0005_8266-258263-0035,3905,F,6550,M,576,F,8396,M,8266,M
7959-109176-0015_3185-163505-0027_8347-258283-0000_7720-105167-0037_4846-18524-0052,7959,F,3185,M,8347,M,7720,M,4846,F
3866-173230-0027_7688-112187-0037_4363-14936-0028_2230-132101-0033_6038-56778-0003,3866,M,7688,M,4363,F,2230,F,6038,F
8506-287660-0014_4490-16003-0029_8193-116804-0061_5914-52087-0042_5622-41172-0007,8506,F,4490,F,8193,F,5914,M,5622,F
882-123268-0015_2254-152825-0008_38-121024-0035_2411-132532-0041_7647-102250-0077,882,F,2254,F,38,M,2411,F,7647,M
6965-291718-0024_2774-131722-0077_203-126577-0017_1182-134981-0039_439-122810-0034,6965,M,2774,M,203,F,1182,M,439,M
119-121722-0017_3816-290923-0012_4335-15082-0035_28-12332-0069_9023-296468-0037,119,M,3816,F,4335,M,28,F,9023,F
207-131203-0014_1383-130533-0007_1974-139741-0006_1425-139297-0033_6643-67858-0031,207,M,1383,M,1974,F,1425,F,6643,F
5740-39910-0009_6637-69607-0035_23-124439-0006_4734-220952-0025_2364-131735-0108,5740,F,6637,F,23,F,4734,M,2364,F
5039-1189-0050_6167-73972-0052_5123-34572-0001_8776-270778-0060_7437-96153-0031,5039,F,6167,F,5123,M,8776,F,7437,M
1387-130989-0025_2061-147110-0065_6286-69422-0015_2473-157861-0021_497-129325-0078,1387,M,2061,F,6286,F,2473,M,497,M
2238-121415-0069_5242-35921-0036_1212-75242-0029_3340-169293-0041_5092-28465-0075,2238,M,5242,M,1212,F,3340,M,5092,M
70-121127-0022_6215-68888-0030_5333-5083-0023_5239-32139-0015_7339-86804-0007,70,M,6215,F,5333,M,5239,M,7339,M
175-127696-0028_3003-14274-0076_6054-41614-0011_5157-47239-0012_1607-150715-0011,175,F,3003,F,6054,F,5157,M,1607,M
3922-723-0044_3230-137483-0068_2230-148550-0000_23-124439-0059_5400-3587-0039,3922,F,3230,M,2230,F,23,F,5400,F
1226-141268-0021_6359-64713-0048_1079-128633-0017_3230-137483-0046_8855-283228-0003,1226,M,6359,F,1079,F,3230,M,8855,M
5802-66347-0010_240-144999-0021_2056-143893-0060_2194-141235-0012_8776-270778-0031,5802,M,240,M,2056,F,2194,F,8776,F
1638-84448-0053_7933-113272-0018_2162-181961-0042_4592-26872-0031_5190-87791-0031,1638,M,7933,F,2162,M,4592,F,5190,M
2473-157861-0025_14-212-0007_954-130627-0026_434-132650-0029_464-126832-0005,2473,M,14,F,954,M,434,F,464,M
5206-19376-0071_637-127597-0028_207-131203-0041_5724-13364-0091_3230-137483-0059,5206,M,637,M,207,M,5724,F,3230,M
7868-110706-0002_4257-6397-0025_4837-285896-0032_8619-291381-0020_8820-294114-0040,7868,F,4257,M,4837,F,8619,M,8820,M
7276-92427-0022_1705-142318-0096_7881-109662-0006_4598-2503-0039_3482-170453-0059,7276,F,1705,F,7881,M,4598,F,3482,F
6317-54487-0011_2110-161102-0018_242-126842-0007_6426-64292-0040_7732-107520-0024,6317,F,2110,M,242,F,6426,F,7732,M
596-127685-0054_4967-28868-0032_7991-102381-0041_1472-142848-0001_8347-258283-0048,596,F,4967,F,7991,M,1472,F,8347,M
8506-287659-0034_2481-163597-0032_4719-25765-0020_764-132280-0046_1943-138033-0051,8506,F,2481,F,4719,M,764,M,1943,M
7229-80665-0037_1316-132800-0009_7926-254948-0042_398-130093-0072_5093-26496-0016,7229,F,1316,M,7926,M,398,M,5093,F
7717-104491-0009_323-126408-0041_3025-12971-0011_22-121148-0036_4967-3586-0002,7717,F,323,F,3025,F,22,F,4967,F
8705-290363-0032_7247-94108-0025_8006-112592-0053_667-105002-0000_8718-295445-0000,8705,M,7247,M,8006,M,667,F,8718,F
4681-13056-0015_6235-36641-0080_114-129317-0043_55-121068-0027_7967-117095-0018,4681,M,6235,F,114,F,55,M,7967,F
7069-246892-0002_2393-144496-0049_688-1070-0035_246-122825-0014_2882-147159-0036,7069,M,2393,M,688,F,246,F,2882,F
920-668-0036_7933-113273-0015_5012-80192-0017_6492-68369-0040_8820-294113-0001,920,F,7933,F,5012,F,6492,M,8820,M
1913-147989-0019_3294-167597-0006_7030-64588-0045_1776-142744-0038_511-131228-0026,1913,M,3294,F,7030,M,1776,M,511,M
4335-15082-0048_3728-105386-0016_512-124549-0015_434-132644-0024_3493-17615-0041,4335,M,3728,F,512,M,434,F,3493,F
543-137106-0015_1349-135892-0000_1387-134991-0029_1801-138032-0017_9023-296467-0021,543,M,1349,M,1387,M,1801,M,9023,F
5940-54016-0028_2397-162239-0035_511-131228-0064_1827-143625-0035_5054-18527-0018,5940,M,2397,M,511,M,1827,M,5054,F
4495-10160-0063_2790-142824-0036_7245-104890-0020_207-122801-0022_5767-48579-0081,4495,M,2790,F,7245,F,207,M,5767,M
1571-138486-0046_8687-216570-0095_3869-700-0065_8848-293963-0024_6696-68773-0004,1571,M,8687,M,3869,M,8848,M,6696,F
8879-300234-0026_1536-141791-0034_3927-6557-0013_3994-11512-0014_8190-284435-0016,8879,M,1536,M,3927,M,3994,F,8190,F
345-1129-0001_3977-185457-0006_2774-131722-0116_4260-176854-0042_7484-39971-0029,345,M,3977,M,2774,M,4260,F,7484,M
6937-262269-0007_2004-147981-0021_5333-5083-0026_6643-67851-0000_5975-54006-0008,6937,F,2004,F,5333,M,6643,F,5975,M
8855-283242-0055_6965-291718-0018_9022-282383-0004_1845-145088-0014_28-12332-0036,8855,M,6965,M,9022,F,1845,F,28,F
3224-168204-0010_3157-168062-0029_2853-164188-0038_6294-85684-0022_70-121130-0009,3224,F,3157,F,2853,F,6294,M,70,M
1241-137614-0025_7117-86710-0030_1944-159230-0026_731-366-0048_175-129587-0033,1241,F,7117,F,1944,F,731,F,175,F
1456-139733-0008_1066-4479-0015_2816-156159-0039_3105-163726-0035_5039-1189-0036,1456,M,1066,F,2816,M,3105,M,5039,F
4856-20410-0011_3905-172165-0037_6788-92420-0038_7828-105171-0015_1961-145733-0001,4856,M,3905,F,6788,F,7828,M,1961,F
3977-87547-0001_5333-5097-0035_6235-36641-0027_119-129514-0014_2127-138047-0092,3977,M,5333,M,6235,F,119,M,2127,M
6215-68888-0025_3866-173230-0013_1748-1560-0008_6075-57156-0043_5809-51163-0006,6215,F,3866,M,1748,M,6075,M,5809,F
6395-87997-0013_7285-72207-0005_6965-277898-0021_2240-148529-0037_2920-156230-0016,6395,M,7285,F,6965,M,2240,M,2920,F
380-129064-0046_7318-96151-0040_4290-7622-0005_5935-43322-0035_2709-158074-0045,380,F,7318,F,4290,M,5935,M,2709,F
8222-274380-0012_7140-72212-0039_5242-35926-0003_3977-185466-0001_829-123190-0004,8222,M,7140,F,5242,M,3977,M,829,F
1422-146111-0016_4358-44937-0003_1734-142311-0025_7754-105383-0037_5401-102526-0010,1422,F,4358,M,1734,F,7754,F,5401,M
1226-141268-0006_4438-48525-0001_472-130755-0014_7665-104979-0033_7294-92934-0048,1226,M,4438,M,472,F,7665,M,7294,F
4054-11077-0038_5401-39515-0042_3092-39501-0078_3851-9210-0108_1054-143005-0108,4054,M,5401,M,3092,F,3851,F,1054,F
549-126410-0085_7051-259009-0031_7720-105167-0038_5389-4861-0056_2473-157859-0033,549,F,7051,M,7720,M,5389,M,2473,M
5126-34483-0003_5727-47030-0031_6080-58012-0029_2853-164187-0085_8401-280380-0106,5126,M,5727,M,6080,M,2853,F,8401,M
6497-234100-0003_1961-149738-0012_699-132864-0012_731-366-0024_7704-106974-0024,6497,M,1961,F,699,F,731,F,7704,M
8193-116804-0038_101-126860-0034_6388-64974-0083_1641-130505-0015_2815-160188-0086,8193,F,101,M,6388,F,1641,F,2815,M
205-157088-0034_8705-290363-0062_2992-164101-0027_986-129388-0027_6286-75355-0006,205,F,8705,M,2992,M,986,M,6286,F
2113-132484-0059_192-128345-0005_3717-21493-0013_1053-289242-0011_492-131887-0031,2113,M,192,F,3717,M,1053,F,492,M
2582-155973-0027_4290-7622-0037_2787-157400-0070_2256-137627-0033_2654-158744-0027,2582,F,4290,M,2787,M,2256,F,2654,M
2652-157644-0079_4071-176278-0034_8718-295445-0014_5672-88367-0012_8791-291101-0007,2652,F,4071,F,8718,F,5672,M,8791,M
8080-3961-0050_3733-140718-0029_2882-147159-0012_6426-64292-0026_6446-40571-0007,8080,F,3733,F,2882,F,6426,F,6446,M
559-126296-0028_667-107247-0000_2481-163597-0030_7717-104491-0046_3945-890-0007,559,M,667,F,2481,F,7717,F,3945,M
1445-139404-0020_8506-293168-0031_5985-300225-0021_3221-138045-0037_2815-160188-0063,1445,M,8506,F,5985,M,3221,M,2815,M
8848-293957-0044_2638-10172-0105_55-121068-0057_8684-293663-0018_820-123135-0002,8848,M,2638,F,55,M,8684,F,820,M
731-365-0024_6494-60801-0029_7867-110528-0005_6727-10344-0041_5746-48362-0029,731,F,6494,M,7867,M,6727,M,5746,M
1379-130530-0030_7525-101265-0061_8677-246948-0025_707-161166-0017_7518-86741-0065,1379,M,7525,F,8677,F,707,M,7518,M
1313-135020-0032_176-123269-0001_1571-138486-0049_1001-134708-0011_3230-137483-0110,1313,M,176,M,1571,M,1001,M,3230,M
1463-134465-0003_4807-26852-0014_5622-41172-0019_6120-14976-0051_7717-104491-0001,1463,F,4807,F,5622,F,6120,F,7717,F
3258-169291-0017_707-138866-0044_7949-39970-0056_5975-54006-0029_7932-278228-0025,3258,F,707,M,7949,M,5975,M,7932,F
581-126957-0005_6518-66470-0036_1472-139797-0011_3537-5703-0010_5776-46889-0022,581,M,6518,F,1472,F,3537,F,5776,M
4973-24516-0014_4222-12898-0042_5724-13364-0079_98-199-0043_718-129597-0033,4973,M,4222,F,5724,F,98,F,718,M
576-129623-0134_4848-29108-0007_5513-39476-0016_3493-46712-0012_7665-104979-0027,576,F,4848,M,5513,M,3493,F,7665,M
7981-112061-0003_1335-160602-0022_4837-285896-0049_5968-55202-0022_2592-5341-0037,7981,M,1335,F,4837,F,5968,F,2592,F
6518-66464-0032_3540-163612-0001_5984-63095-0002_6032-58192-0028_4490-16020-0006,6518,F,3540,M,5984,F,6032,F,4490,F
7874-110243-0018_1160-139730-0003_2562-133442-0046_3945-29110-0062_5622-41172-0024,7874,M,1160,M,2562,M,3945,M,5622,F
2229-152864-0005_5319-64075-0004_4438-48525-0019_2149-8912-0011_7481-101276-0022,2229,M,5319,M,4438,M,2149,M,7481,F
8713-296159-0001_408-122806-0065_3157-68361-0034_5622-44585-0025_7241-90852-0071,8713,M,408,F,3157,F,5622,F,7241,M
671-131030-0048_5622-44585-0008_836-130900-0037_6637-69607-0011_8687-216570-0100,671,M,5622,F,836,M,6637,F,8687,M
5029-80197-0005_1806-2536-0020_1740-141148-0025_1903-132499-0096_3835-178028-0003,5029,F,1806,M,1740,F,1903,M,3835,M
580-126945-0081_1365-134804-0007_8266-279363-0017_3738-176680-0022_6993-83607-0051,580,M,1365,M,8266,M,3738,F,6993,M
6519-69412-0007_434-132644-0014_5092-28465-0080_1482-140072-0038_3446-144019-0016,6519,F,434,F,5092,M,1482,M,3446,F
815-130569-0017_7069-246893-0008_1777-142745-0035_3869-699-0037_2039-141209-0022,815,M,7069,M,1777,M,3869,M,2039,M
1923-161972-0019_707-138866-0001_2628-153958-0015_16-122828-0033_1195-130164-0013,1923,F,707,M,2628,M,16,F,1195,F
922-132299-0030_671-131030-0031_511-131228-0060_3185-163507-0008_718-129597-0038,922,M,671,M,511,M,3185,M,718,M
7169-89735-0070_5975-54006-0060_3686-171134-0035_154-124003-0026_4236-8927-0036,7169,M,5975,M,3686,M,154,M,4236,M
6763-74797-0037_4837-302000-0046_4138-11079-0056_949-138545-0028_472-129983-0025,6763,F,4837,F,4138,F,949,M,472,F
7520-258986-0023_3717-21493-0034_4152-5710-0043_6683-67218-0006_7276-92427-0027,7520,M,3717,M,4152,M,6683,F,7276,F
6865-95959-0039_2137-155944-0019_5809-51162-0037_5401-102526-0007_2053-138888-0016,6865,F,2137,M,5809,F,5401,M,2053,F
5868-54659-0032_6258-49755-0011_5448-19208-0041_3869-699-0041_1322-137589-0038,5868,M,6258,M,5448,M,3869,M,1322,M
3923-181420-0000_7339-86804-0032_3368-170951-0047_2999-156967-0035_3493-17615-0028,3923,M,7339,M,3368,M,2999,M,3493,F
6341-64956-0032_5190-87791-0006_525-126965-0083_3224-168198-0036_7434-75939-0000,6341,F,5190,M,525,F,3224,F,7434,F
4133-6541-0021_781-126737-0029_7982-245691-0024_2853-164187-0058_8825-292252-0040,4133,M,781,M,7982,F,2853,F,8825,F
4290-14526-0017_1121-132777-0021_8722-296473-0003_2581-155520-0004_6544-231862-0026,4290,M,1121,M,8722,F,2581,F,6544,F
5519-39478-0010_1961-149738-0017_1445-139404-0005_4108-2777-0041_296-142727-0041,5519,M,1961,F,1445,M,4108,M,296,M
7926-254948-0060_6330-66016-0039_7515-220980-0030_2229-152864-0028_948-132705-0006,7926,M,6330,M,7515,F,2229,M,948,F
1226-141268-0018_1800-142858-0000_7766-109658-0018_1316-132782-0053_543-133211-0020,1226,M,1800,F,7766,F,1316,M,543,M
8705-290363-0070_3989-182402-0039_7991-102381-0126_549-126410-0045_598-127704-0034,8705,M,3989,M,7991,M,549,F,598,F
2269-165387-0013_1060-134451-0036_3083-7944-0013_580-126945-0052_5126-36956-0025,2269,F,1060,F,3083,F,580,M,5126,M
8527-281131-0032_6965-277898-0023_7540-101258-0014_2816-4136-0043_90-121085-0039,8527,M,6965,M,7540,M,2816,M,90,M
8142-110520-0024_3070-166423-0034_7833-102238-0022_5126-36956-0015_8401-280380-0010,8142,M,3070,M,7833,M,5126,M,8401,M
8677-296078-0013_318-124164-0035_3914-10089-0002_5012-80192-0022_4054-11077-0006,8677,F,318,F,3914,M,5012,F,4054,M
4238-12895-0021_475-124994-0021_2812-160187-0039_1222-141174-0028_534-127537-0020,4238,F,475,M,2812,M,1222,M,534,F
5039-1189-0049_38-121024-0023_454-134728-0010_81-121543-0089_6406-88089-0016,5039,F,38,M,454,M,81,M,6406,F
210-129396-0043_5604-26987-0040_3082-165428-0058_6763-74797-0038_14-208-0028,210,M,5604,F,3082,M,6763,F,14,F
2427-154736-0014_583-139009-0036_3258-169291-0023_7515-100431-0007_7867-110742-0065,2427,M,583,M,3258,F,7515,F,7867,M
3989-182394-0016_594-127732-0035_8605-276939-0034_1349-135891-0011_2113-132484-0046,3989,M,594,M,8605,F,1349,M,2113,M
2388-153731-0021_7286-92930-0033_4807-26853-0036_8190-284434-0000_4854-24731-0017,2388,M,7286,F,4807,F,8190,F,4854,M
2592-5341-0042_6637-69607-0040_3389-13248-0000_2039-141209-0011_1678-142279-0096,2592,F,6637,F,3389,M,2039,M,1678,F
1724-395-0017_1012-133424-0055_1607-149245-0021_3171-7574-0011_1944-159230-0017,1724,F,1012,F,1607,M,3171,M,1944,F
4054-11077-0065_5712-48842-0021_3923-153309-0031_1740-141148-0088_1914-121446-0035,4054,M,5712,F,3923,M,1740,F,1914,M
16-122827-0032_7705-101578-0007_2758-161217-0006_6965-277898-0008_3551-7887-0005,16,F,7705,M,2758,F,6965,M,3551,F
3083-7944-0035_3914-10088-0022_8066-114256-0032_6317-54487-0023_8347-258283-0034,3083,F,3914,M,8066,M,6317,F,8347,M
1776-142744-0052_475-125002-0023_6904-262291-0014_6686-216563-0054_476-133471-0015,1776,M,475,M,6904,F,6686,M,476,M
6643-67851-0026_2790-142824-0106_5724-13364-0015_1212-185485-0002_6269-66185-0000,6643,F,2790,F,5724,F,1212,F,6269,M
479-107480-0000_3380-64298-0021_8028-233366-0016_4899-32658-0004_2388-153728-0045,479,F,3380,F,8028,M,4899,F,2388,M
1417-1536-0002_303-123500-0017_4358-44937-0057_4590-18004-0029_8195-117382-0007,1417,F,303,M,4358,M,4590,M,8195,M
8195-117382-0006_5448-19209-0014_1629-139710-0050_6877-77361-0047_8875-293959-0018,8195,M,5448,M,1629,F,6877,M,8875,M
6918-47541-0073_4044-9010-0051_581-126955-0079_216-122451-0043_8195-117382-0049,6918,F,4044,F,581,M,216,M,8195,M
6082-56174-0015_2194-141248-0014_2581-157858-0003_4595-45204-0021_7247-101864-0026,6082,F,2194,F,2581,F,4595,M,7247,M
30-4445-0049_2010-147045-0008_968-122545-0008_4598-6176-0042_5672-75791-0007,30,F,2010,F,968,F,4598,F,5672,M
17-363-0026_4973-24515-0025_6505-231837-0036_2010-147045-0032_434-132650-0033,17,M,4973,M,6505,F,2010,F,434,F
1446-122614-0049_6373-65772-0026_7962-110061-0059_2272-152267-0006_1012-133424-0006,1446,M,6373,F,7962,F,2272,M,1012,F
8887-281471-0002_5622-44585-0014_3003-14274-0049_1536-138488-0035_7434-75939-0048,8887,M,5622,F,3003,F,1536,M,7434,F
1638-84448-0022_5389-41911-0017_4800-73729-0003_1052-139307-0019_2294-161707-0037,1638,M,5389,M,4800,F,1052,F,2294,M
4226-12707-0018_1607-134636-0023_6574-70756-0008_5588-39648-0016_1422-149735-0009,4226,M,1607,M,6574,M,5588,F,1422,F
288-130994-0015_7286-92930-0040_439-123866-0012_1027-125140-0013_1487-133273-0059,288,F,7286,F,439,M,1027,M,1487,M
8545-273050-0054_1001-134707-0064_3072-155948-0003_688-46588-0027_5186-7793-0072,8545,F,1001,M,3072,M,688,F,5186,M
2592-166433-0034_583-139009-0013_209-157830-0018_2388-153728-0033_8490-284269-0036,2592,F,583,M,209,F,2388,M,8490,M
2368-157054-0003_2758-86588-0017_6446-78193-0025_2673-162129-0005_7909-106369-0001,2368,M,2758,F,6446,M,2673,M,7909,M
3852-175448-0034_2751-142362-0022_4289-21393-0006_1859-145703-0009_4744-31668-0013,3852,F,2751,F,4289,F,1859,F,4744,F
7783-107486-0027_7594-81881-0015_373-130975-0035_2146-136610-0022_7140-72212-0004,7783,F,7594,F,373,F,2146,M,7140,F
5868-55088-0032_7910-105673-0026_231-119253-0042_7766-109658-0060_8388-275212-0058,5868,M,7910,F,231,M,7766,F,8388,F
698-122876-0012_510-130103-0021_3945-29110-0006_1740-141148-0034_8347-258283-0045,698,F,510,M,3945,M,1740,F,8347,M
2411-132532-0049_2149-7235-0007_1456-130544-0002_38-121024-0112_5660-101892-0017,2411,F,2149,M,1456,M,38,M,5660,F
8006-112592-0030_8786-276735-0010_2562-133442-0003_8545-273050-0005_7498-99156-0020,8006,M,8786,M,2562,M,8545,F,7498,F
4222-187006-0019_409-124990-0070_8152-258974-0044_3370-163384-0056_7733-106800-0030,4222,F,409,M,8152,M,3370,M,7733,F
6300-39661-0062_8758-291170-0029_7481-101276-0032_6643-67857-0031_7276-92427-0032,6300,F,8758,M,7481,F,6643,F,7276,F
5189-59288-0003_1607-149245-0008_318-124224-0077_3513-163607-0034_4967-3586-0018,5189,M,1607,M,318,F,3513,F,4967,F
6269-66184-0020_3046-137739-0068_6099-69550-0034_1958-144503-0028_636-123163-0003,6269,M,3046,F,6099,F,1958,M,636,F
8396-240992-0003_6673-72311-0064_4289-12723-0019_4110-11533-0017_5660-101884-0002,8396,M,6673,F,4289,F,4110,M,5660,F
596-139612-0001_159-121902-0010_3703-73732-0016_81-121543-0067_581-126957-0002,596,F,159,M,3703,F,81,M,581,M
1289-288043-0039_7705-101579-0036_166-122789-0044_1028-133395-0034_90-121085-0029,1289,F,7705,M,166,F,1028,M,90,M
7495-252342-0031_2411-132530-0002_7286-92930-0021_4854-24731-0010_4734-220952-0000,7495,F,2411,F,7286,F,4854,M,4734,M
1417-1539-0015_157-121899-0025_114-129324-0050_2960-155151-0038_2167-149880-0059,1417,F,157,M,114,F,2960,M,2167,M
6120-56179-0057_1473-135657-0098_4044-9010-0040_7384-84010-0021_1556-143307-0034,6120,F,1473,M,4044,F,7384,F,1556,M
5984-56837-0022_8786-276735-0014_8118-114476-0031_1776-142744-0042_439-123866-0000,5984,F,8786,M,8118,F,1776,M,439,M
28-12332-0092_803-139743-0005_3171-7574-0039_6339-65554-0059_1482-140067-0020,28,F,803,M,3171,M,6339,F,1482,M
1182-133396-0025_337-123025-0008_258-130878-0023_1811-129443-0020_5290-39475-0067,1182,M,337,F,258,M,1811,M,5290,F
2229-152864-0016_5039-1189-0060_2093-143271-0003_699-132866-0023_3008-164328-0054,2229,M,5039,F,2093,M,699,F,3008,F
3989-182389-0013_4290-14526-0041_2238-121415-0008_7867-275218-0006_8225-274376-0008,3989,M,4290,M,2238,M,7867,M,8225,M
2229-152842-0002_3228-4690-0034_1121-176698-0038_3340-170982-0017_5389-4861-0010,2229,M,3228,F,1121,M,3340,M,5389,M
4358-44937-0044_2162-185436-0026_2774-131722-0024_6927-86045-0016_2960-155152-0021,4358,M,2162,M,2774,M,6927,F,2960,M
2581-157857-0010_2816-156159-0005_1641-130504-0000_4243-14929-0021_7139-75360-0009,2581,F,2816,M,1641,F,4243,M,7139,M
8401-280380-0018_4957-30119-0022_7285-72200-0051_7868-110706-0012_8404-282926-0081,8401,M,4957,F,7285,F,7868,F,8404,F
580-126947-0007_3330-172156-0026_718-129597-0041_3994-11512-0010_1025-92820-0006,580,M,3330,F,718,M,3994,F,1025,M
9023-296467-0019_1448-135894-0008_479-134717-0057_4945-29092-0028_2696-157636-0077,9023,F,1448,F,479,F,4945,M,2696,M
7959-109185-0027_576-129623-0046_7241-90852-0028_4331-88349-0025_1961-149739-0054,7959,F,576,F,7241,M,4331,F,1961,F
1535-141642-0027_8113-117384-0037_7777-106366-0022_8194-89390-0020_6160-44912-0036,1535,M,8113,F,7777,M,8194,F,6160,F
1027-125147-0038_543-133211-0025_5622-44585-0020_2393-144496-0039_2294-169656-0007,1027,M,543,M,5622,F,2393,M,2294,M
6492-68353-0031_2045-158081-0065_1463-134465-0066_3979-10702-0042_7665-104979-0021,6492,M,2045,M,1463,F,3979,F,7665,M
8887-281471-0043_8410-278217-0068_637-127597-0041_7342-73961-0002_2827-170440-0035,8887,M,8410,F,637,M,7342,F,2827,M
4592-22178-0030_1313-135020-0035_6371-63713-0056_2812-160187-0001_3379-132592-0051,4592,F,1313,M,6371,F,2812,M,3379,F
7416-103126-0022_525-126965-0031_2039-141209-0059_6189-64708-0006_8396-120277-0009,7416,F,525,F,2039,M,6189,F,8396,M
6458-232057-0127_4846-18524-0048_561-126312-0041_1349-135892-0013_6637-71405-0002,6458,M,4846,F,561,M,1349,M,6637,F
272-130226-0010_1012-133424-0019_6574-70756-0040_8534-216564-0025_2411-132532-0025,272,M,1012,F,6574,M,8534,M,2411,F
6339-65554-0052_5717-61421-0014_1390-130494-0016_2570-157243-0033_8097-114971-0018,6339,F,5717,M,1390,F,2570,F,8097,F
6426-64291-0008_8464-282934-0069_8195-117382-0033_119-129514-0025_7733-106800-0028,6426,F,8464,M,8195,M,119,M,7733,F
1271-136861-0040_7962-110061-0105_1734-142311-0079_5266-34501-0011_2194-141248-0020,1271,M,7962,F,1734,F,5266,F,2194,F
968-122545-0003_3869-699-0039_1748-1562-0004_6119-48032-0037_6308-68358-0015,968,F,3869,M,1748,M,6119,M,6308,F
1849-144965-0049_6701-71404-0024_5139-30105-0038_216-122451-0008_4595-45217-0000,1849,M,6701,M,5139,F,216,M,4595,M
6258-49755-0004_7481-101276-0058_948-132705-0024_3703-71531-0028_1165-135216-0004,6258,M,7481,F,948,F,3703,F,1165,M
8097-108005-0033_7657-104717-0044_6032-56222-0004_1343-158796-0019_1705-142318-0023,8097,F,7657,F,6032,F,1343,F,1705,F
6494-60800-0001_724-123283-0016_3389-13247-0020_3114-170976-0031_5868-66166-0025,6494,M,724,M,3389,M,3114,M,5868,M
708-129393-0100_3645-39840-0005_664-129011-0083_497-129325-0022_8776-270778-0001,708,M,3645,F,664,F,497,M,8776,F
409-124990-0102_8176-115047-0027_2573-178449-0040_7384-84010-0082_3347-134420-0032,409,M,8176,M,2573,F,7384,F,3347,F
126-122467-0018_5115-26951-0003_439-122810-0052_7828-105171-0045_2751-142363-0024,126,F,5115,F,439,M,7828,M,2751,F
6188-78885-0021_7732-107517-0040_1487-133273-0077_6505-231836-0004_7874-110243-0078,6188,F,7732,M,1487,M,6505,F,7874,M
5731-50777-0030_6993-83607-0023_487-129440-0064_4490-16003-0013_7169-89735-0018,5731,F,6993,M,487,M,4490,F,7169,M
6620-283138-0033_1093-132891-0006_5776-46889-0042_7383-95441-0018_2628-153964-0003,6620,F,1093,F,5776,M,7383,F,2628,M
2971-4275-0018_8028-233366-0008_4490-16002-0002_240-144999-0040_1335-27593-0004,2971,M,8028,M,4490,F,240,M,1335,F
6458-232057-0056_1800-142858-0114_1638-84447-0033_7933-112597-0021_8705-290363-0077,6458,M,1800,F,1638,M,7933,F,8705,M
6330-62850-0009_1224-121064-0043_3551-7884-0002_472-129994-0007_5206-19376-0060,6330,M,1224,F,3551,F,472,F,5206,M
5123-34572-0048_6567-53342-0094_188-136483-0010_2853-164188-0032_1264-129805-0051,5123,M,6567,F,188,F,2853,F,1264,M
1259-72927-0014_2113-132485-0003_5147-32137-0037_764-132280-0044_4116-13265-0014,1259,F,2113,M,5147,M,764,M,4116,F
1913-143521-0025_803-139752-0007_6167-73972-0047_5139-30106-0010_2240-148529-0014,1913,M,803,M,6167,F,5139,F,2240,M
5727-47032-0039_8222-274380-0014_1509-145742-0002_8771-294523-0060_5767-48579-0055,5727,M,8222,M,1509,F,8771,F,5767,M
5588-39648-0046_8498-287359-0002_6098-57836-0004_4145-34497-0006_1556-143307-0082,5588,F,8498,M,6098,M,4145,F,1556,M
3825-134160-0056_8459-285173-0003_5242-35926-0034_664-129011-0042_7460-92002-0001,3825,M,8459,M,5242,M,664,F,7460,M
7837-109174-0019_5304-109507-0032_1365-134830-0043_3330-170956-0057_5386-4145-0013,7837,M,5304,M,1365,M,3330,F,5386,M
4148-183988-0019_7994-258959-0020_8228-232690-0054_4335-15082-0004_345-1120-0016,4148,M,7994,F,8228,F,4335,M,345,M
